pvs,r_frames_4k,r_frames_1080,mean_v0_4k,mean_v1_4k,range_v0_4k,range_v1_4k,res_label,codec,crf,src
Vertical_bees_1080x1920_2997__360x640__hevc__crf28,0.8149412297005544,0.8180440995825844,69.18060744615386,67.41348836923079,7.727272999999997,11.535286999999997,360p,hevc,28,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__360x640__hevc__crf33,0.7284980311288466,0.7225317344926492,59.305753469230766,55.444604992307696,8.134386,13.05133,360p,hevc,33,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__360x640__hevc__crf38,0.6492216047065175,0.6421129586268852,46.8076788923077,37.656501869230766,9.039929,14.897149000000002,360p,hevc,38,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__360x640__hevc__crf43,0.7208274639068127,0.7179854891919081,32.89286937692307,14.086457492307693,9.681617000000003,16.817585,360p,hevc,43,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__360x640__vp9__crf20,0.9654316545994779,0.9671598528603771,81.41534236153846,80.2639784076923,7.9022859999999895,8.55943099999999,360p,vp9,20,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__360x640__vp9__crf30,0.9413414817719999,0.9425917419199885,77.9181497,76.65404573076923,9.784030000000001,10.060673999999992,360p,vp9,30,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__360x640__vp9__crf40,0.8879196700776906,0.8847255577722004,70.75062685384616,68.94297614615385,13.936621000000002,15.054463000000013,360p,vp9,40,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__360x640__vp9__crf50,0.8130913627333479,0.8048885157918846,60.03814182307693,55.685056469230766,18.407488,21.320850999999998,360p,vp9,50,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__360x640__vp9__crf60,0.7652331243926884,0.7561374757837853,48.290165038461545,34.7554988923077,18.427999,26.320405999999995,360p,vp9,60,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__av1__crf20,0.9311997010401148,0.941720174541634,92.44269179230768,91.8433672846154,5.472087000000002,6.8813479999999885,540p,av1,20,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__av1__crf30,0.8717706347542022,0.8956368130278212,90.56851818461537,89.57330533076923,5.505300000000005,7.223134999999999,540p,av1,30,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__av1__crf40,0.854997441617378,0.8785151508377691,87.3338962076923,86.07685954615384,7.603605000000002,8.155026000000007,540p,av1,40,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__av1__crf50,0.8291130790534369,0.8449325555560926,84.17112078461538,82.5171890076923,9.857799999999997,10.838425,540p,av1,50,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__av1__crf60,0.7571361457794564,0.764979353658103,77.32302458461538,73.98371618461539,13.076059,14.642315999999994,540p,av1,60,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__h264__crf18,0.9520086928193248,0.964828061205172,91.26315091538463,91.33917785384617,7.285218999999998,8.844250000000002,540p,h264,18,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__h264__crf23,0.8882023374775277,0.9086325868477823,88.01335223846154,87.84450619230769,8.807220000000001,10.62781799999999,540p,h264,23,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__h264__crf28,0.7557017286834088,0.7857878103422609,81.97841544615383,81.34791332307692,9.549551999999991,12.732890999999995,540p,h264,28,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__h264__crf33,0.6372989611576789,0.6801240134913129,71.62229920769231,70.24760718461539,8.439069999999987,13.518850000000008,540p,h264,33,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__h264__crf38,0.6354029317254294,0.6711210166450094,57.042823684615385,52.68809012307692,10.144217999999995,15.659078000000001,540p,h264,38,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__h264__crf43,0.7530324484601281,0.7765165627736448,40.858583884615385,29.901989084615384,10.884436,16.365904,540p,h264,43,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__hevc__crf18,0.9582882560685297,0.964856545727805,91.3131559076923,91.61406161538461,6.093174999999988,7.856083999999996,540p,hevc,18,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__hevc__crf23,0.9288739442545731,0.9432818622300417,88.45549954615386,88.61804166923078,6.364149999999995,8.052154999999999,540p,hevc,23,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__hevc__crf28,0.8710343649587429,0.8847367562026344,83.28111317692307,83.2228164923077,6.361117000000007,8.85602800000001,540p,hevc,28,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__hevc__crf33,0.762173719610798,0.7723833459279762,74.55766517692307,73.58019176923078,6.60929800000001,11.42147399999999,540p,hevc,33,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__hevc__crf38,0.7381298891494446,0.7367754292782052,62.52866923846154,59.34174328461539,7.503286999999993,15.135657999999992,540p,hevc,38,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__hevc__crf43,0.7415961306854484,0.7452150180636072,47.52136486153846,38.05869539230769,9.887481000000001,16.578294999999997,540p,hevc,43,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__vp9__crf20,0.9646753474772274,0.9586388594796654,92.69687896153846,92.51847166153846,6.582711000000003,7.287538999999995,540p,vp9,20,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__vp9__crf30,0.9468886382397295,0.9523666680196526,90.09092120769229,89.67865215384616,7.753047999999993,8.847619999999992,540p,vp9,30,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__vp9__crf40,0.9382311094095498,0.9444434675805004,84.06546723846154,83.33025648461539,11.915350000000004,13.05775700000001,540p,vp9,40,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__vp9__crf50,0.8942305827811631,0.8940345639536699,73.8459475923077,72.35847368461539,16.690668000000002,18.07896699999999,540p,vp9,50,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__540x960__vp9__crf60,0.7744941039525047,0.7645824030520588,61.67993468461539,55.490396200000006,17.543481999999997,23.053604000000007,540p,vp9,60,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__av1__crf20,0.9369744756566298,0.9536896627861221,96.59087996153848,97.01006368461539,5.356125000000006,5.883543000000003,720p,av1,20,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__av1__crf30,0.8863689416275039,0.9272430605783257,94.89833301538462,94.97474901538462,6.180835000000002,6.604718000000005,720p,av1,30,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__av1__crf40,0.8640348006078558,0.9001443745712919,92.21521485384616,92.03754603846154,7.4268240000000105,6.018450999999999,720p,av1,40,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__av1__crf50,0.8216168119751901,0.8475235600488088,89.30702699999999,88.68638422307693,9.249565000000004,8.555523999999991,720p,av1,50,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__av1__crf60,0.7185712973598839,0.7332963149829259,83.48944716923079,81.80759932307693,11.838939999999994,12.942741999999996,720p,av1,60,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__h264__crf18,0.959313546915981,0.9681428040482466,96.33811346153847,97.04835643076923,6.0232269999999914,6.105431999999993,720p,h264,18,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__h264__crf23,0.928778272629776,0.9517399977472479,93.71650589230771,94.32607204615385,7.327539999999999,8.116371999999998,720p,h264,23,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__h264__crf28,0.8934515809598164,0.9230786979219612,88.70736552307692,89.31729073846154,8.438626,8.606973999999994,720p,h264,28,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__h264__crf33,0.7852665492701112,0.8182348241026746,79.61382292307691,80.17527677692308,7.944014999999993,10.979831000000004,720p,h264,33,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__h264__crf38,0.8666199652227858,0.8904205899219293,66.0953091,65.52234744615384,9.265650999999998,10.129307000000004,720p,h264,38,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__h264__crf43,0.8875869089247761,0.9108820688263812,50.378670661538465,45.893169715384616,11.207199000000003,14.110146,720p,h264,43,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__hevc__crf18,0.9631221965727439,0.9624865548308206,96.28418323076923,97.11878503076923,5.600215000000006,6.848468999999994,720p,hevc,18,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__hevc__crf23,0.9420385454227233,0.9551836982211087,94.02483857692309,94.63225163846154,5.773976000000005,7.395487000000003,720p,hevc,23,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__hevc__crf28,0.8750908137551965,0.8909373196798387,89.9206565769231,90.20168639230769,6.092916000000002,8.000799999999998,720p,hevc,28,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__hevc__crf33,0.7857145591677858,0.802377066738032,82.82368796153845,82.99033087692307,5.413978,9.05412299999999,720p,hevc,33,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__hevc__crf38,0.6776915067613482,0.6866492634291275,71.8869066076923,71.13439196153847,6.727624000000006,12.934746000000004,720p,hevc,38,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__hevc__crf43,0.7481001524421089,0.7493236546159967,57.16236546153846,52.574745692307694,7.864733999999999,11.831378999999998,720p,hevc,43,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__vp9__crf20,0.9585462894671487,0.9499187339700575,97.34367025384614,97.73618550769231,5.330332999999996,5.362408000000002,720p,vp9,20,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__vp9__crf30,0.950220973600907,0.9475903868460506,95.16532482307692,95.31884953846154,6.641781000000009,8.005709999999993,720p,vp9,30,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__vp9__crf40,0.9348522419345469,0.9417698288156546,90.25414653846154,90.03912202307693,10.222049999999996,11.516382000000007,720p,vp9,40,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__vp9__crf50,0.8953347049482855,0.9019748436894857,81.68277901538461,81.11033769999999,14.848225999999997,15.356397000000001,720p,vp9,50,Vertical_bees_1080x1920_2997
Vertical_bees_1080x1920_2997__720x1280__vp9__crf60,0.8221138824303362,0.8183583956979913,69.58511186923077,65.7100403153846,17.826977999999997,20.96927300000001,720p,vp9,60,Vertical_bees_1080x1920_2997
WalkingInStreet_1920x1080_30fps__1080x1920__av1__crf20,,,99.99027346153845,100.0,1.2644499999999965,0.0,1080p,av1,20,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__av1__crf30,0.29733194426576787,0.11856956633548223,99.95780236153846,99.81317306923077,2.720327999999995,2.7998869999999982,1080p,av1,30,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__av1__crf40,0.702743827927603,0.7219656779952965,98.94341298461539,95.39266086923077,6.260845000000003,10.943816999999996,1080p,av1,40,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__av1__crf50,0.4335974168652422,0.6919745015549512,95.23314189999999,85.98495162307691,14.858407999999997,19.089910000000003,1080p,av1,50,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__av1__crf60,0.27559343102006917,0.7749272526712325,85.29517205384616,70.30040574615384,26.899942999999993,28.162997999999995,1080p,av1,60,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__h264__crf18,,-0.01874043170992759,99.97866423846155,100.0,2.773649000000006,0.0,1080p,h264,18,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__h264__crf23,0.7650814865604872,0.689575712070094,99.61078271538462,99.20117373076923,6.010204000000002,5.117445000000004,1080p,h264,23,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__h264__crf28,0.7320370436341536,0.7800833237703255,97.4800167769231,93.25584596153847,12.051056000000003,10.102859999999993,1080p,h264,28,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__h264__crf33,0.5082196302883272,0.7343921577891565,90.32426613076923,82.75780711538461,22.00806,11.303125000000009,1080p,h264,33,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__h264__crf38,0.40170576600443164,0.7013936500511831,78.1337566923077,66.71731209230768,32.001996,14.259330999999996,1080p,h264,38,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__h264__crf43,0.3136462659123275,0.5676480135498067,64.19125723076922,43.73440163076922,35.953337,17.258081000000004,1080p,h264,43,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__hevc__crf18,,-0.028176110721626596,99.9852632076923,100.0,1.9157830000000047,0.0,1080p,hevc,18,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__hevc__crf23,0.7840905839894335,0.6934938472948374,99.63893663076924,98.96076534615386,4.466485000000006,5.475216000000003,1080p,hevc,23,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__hevc__crf28,0.6321384191210937,0.7115094074422706,97.52076575384616,92.8317311230769,9.140090999999998,12.877277000000007,1080p,hevc,28,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__hevc__crf33,0.3369333517763263,0.6805416554375463,91.70739932307691,82.91757556923079,18.166357000000005,17.668846000000002,1080p,hevc,33,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__hevc__crf38,0.16106418074429737,0.6735480453837187,81.50042967692308,67.46900192307693,26.081188999999995,22.137935000000006,1080p,hevc,38,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__hevc__crf43,0.12290774218116331,0.6555102511274171,69.01076208461538,44.96836835384616,28.877180000000003,26.291142999999998,1080p,hevc,43,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__vp9__crf20,,,100.0,100.0,0.0,0.0,1080p,vp9,20,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__vp9__crf30,0.5023972482286547,0.10372775684250679,99.98387724615385,99.9176573923077,0.715919999999997,1.7971529999999944,1080p,vp9,30,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__vp9__crf40,0.8126376838186882,0.8147587915868619,99.13815744615385,96.88845200769231,5.893601000000004,9.173789,1080p,vp9,40,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__vp9__crf50,0.7338283007351424,0.8933402894749328,94.97013000769232,87.47059066923077,14.19274,20.545654999999996,1080p,vp9,50,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__1080x1920__vp9__crf60,0.5729831692576103,0.8870381314831357,83.80911783846155,69.14487758461537,29.218366000000003,33.491005,1080p,vp9,60,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__av1__crf20,0.8525756900566922,0.8795584889748235,91.00529863846153,81.55927325384616,22.456213000000005,14.599582999999996,360p,av1,20,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__av1__crf30,0.7592685640613753,0.8553901545005125,87.00247023846153,74.16587435384616,25.229563999999996,15.922027,360p,av1,30,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__av1__crf40,0.5095543548907863,0.7377504703737973,80.03709114615384,62.70488971538462,29.80167399999999,20.457581000000005,360p,av1,40,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__av1__crf50,0.2778920966385221,0.6835491976073823,72.22533243076921,49.45514296923077,30.012026999999996,25.730443,360p,av1,50,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__av1__crf60,0.17874525508474223,0.6774905520652206,60.754891146153845,27.903420915384615,33.486041,32.744789,360p,av1,60,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__h264__crf18,0.8045448821007013,0.9054074959291194,88.82554857692308,78.7326835769231,24.035880000000006,16.95552699999999,360p,h264,18,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__h264__crf23,0.7488405904298671,0.8936491997118412,83.18883943846153,69.89278263846153,29.518158999999997,18.546522000000003,360p,h264,23,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__h264__crf28,0.6231974392639396,0.8083106371684409,74.76178447692307,57.325830453846145,33.982347,21.328874999999996,360p,h264,28,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__h264__crf33,0.5018241767697769,0.7042365903244143,64.29637703076924,39.277983400000004,36.33337,22.746144,360p,h264,33,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__h264__crf38,0.3626325487007922,0.538186419107526,52.51252204615384,15.634566138461539,38.365736,23.7642,360p,h264,38,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__h264__crf43,0.07809068058901818,0.20170829513188682,42.16213351538462,0.0005357153846153845,39.034086,0.069643,360p,h264,43,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__hevc__crf18,0.7533497998886134,0.8722905668780442,88.4063027923077,79.18262143076925,22.603358,14.862248999999991,360p,hevc,18,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__hevc__crf23,0.6086920622577957,0.8339618296921767,82.9188344923077,71.04148073076924,26.417778,15.957874999999987,360p,hevc,23,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__hevc__crf28,0.4144639317255691,0.759907477747779,75.18849513076924,58.58711076153847,27.618531000000004,21.113100999999993,360p,hevc,28,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__hevc__crf33,0.29215989916064083,0.6909441772542227,65.54601186153846,41.77594653846154,29.597679,24.954402,360p,hevc,33,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__hevc__crf38,0.1078217593014879,0.4727699862471874,55.20092632307692,19.946442061538463,31.620792,28.420853,360p,hevc,38,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__hevc__crf43,-0.0887049903078214,0.26268184651889265,44.82872695384616,0.37116725384615384,35.401483999999996,8.551109,360p,hevc,43,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__vp9__crf20,0.845480664630819,0.8940514913627914,91.66704177692309,84.19198842307692,20.971664000000004,14.858275000000006,360p,vp9,20,WalkingInStreet_1920x1080_30fps
WalkingInStreet_1920x1080_30fps__360x640__vp9__crf30,0.7919444836910824,0.9071862303697867,88.03165967692307,78.8762741076923,23.657668,16.350437999999997,360p,vp9,30,WalkingInStreet_1920x1080_30fps
