pvs,src,codec,res_label,short_side,crf,pvs_set,bitrate_kbps,src_bitdepth,fps,v0_1080,v0_4k,v1_1d5h_2160,v1_1d5h_2160_8bit,v1_3d0h_1080
MountainBike_1920x1080_30fps_8bit__1920x1080__vp9__crf30,MountainBike_1920x1080_30fps_8bit,vp9,1080p,1080,30,ladder,54641.571,8-bit src,30.0,99.825,99.916,99.883,99.888,99.873
MountainBike_1920x1080_30fps_8bit__1920x1080__vp9__crf40,MountainBike_1920x1080_30fps_8bit,vp9,1080p,1080,40,ladder,29060.898,8-bit src,30.0,99.666,99.802,98.457,98.573,97.577
MountainBike_1920x1080_30fps_8bit__1920x1080__vp9__crf50,MountainBike_1920x1080_30fps_8bit,vp9,1080p,1080,50,ladder,14182.877,8-bit src,30.0,93.016,99.334,87.324,87.542,87.218
MountainBike_1920x1080_30fps_8bit__1920x1080__vp9__crf60,MountainBike_1920x1080_30fps_8bit,vp9,1080p,1080,60,ladder,5468.346,8-bit src,30.0,70.576,95.218,64.069,64.368,66.093
MountainBike_1920x1080_30fps_8bit__640x360__av1__crf20,MountainBike_1920x1080_30fps_8bit,av1,360p,360,20,ladder,12916.922,8-bit src,30.0,85.52,96.969,78.358,78.217,79.14
MountainBike_1920x1080_30fps_8bit__640x360__av1__crf30,MountainBike_1920x1080_30fps_8bit,av1,360p,360,30,ladder,7975.189,8-bit src,30.0,77.358,95.035,69.905,69.734,71.462
MountainBike_1920x1080_30fps_8bit__640x360__av1__crf40,MountainBike_1920x1080_30fps_8bit,av1,360p,360,40,ladder,4038.55,8-bit src,30.0,61.961,90.151,53.246,53.044,56.121
MountainBike_1920x1080_30fps_8bit__640x360__av1__crf50,MountainBike_1920x1080_30fps_8bit,av1,360p,360,50,ladder,1783.97,8-bit src,30.0,45.765,82.999,33.624,33.395,37.707
MountainBike_1920x1080_30fps_8bit__640x360__av1__crf60,MountainBike_1920x1080_30fps_8bit,av1,360p,360,60,ladder,542.668,8-bit src,30.0,31.94,74.388,12.985,12.729,17.818
MountainBike_1920x1080_30fps_8bit__640x360__h264__crf18,MountainBike_1920x1080_30fps_8bit,h264,360p,360,18,ladder,9968.659,8-bit src,30.0,80.266,95.81,74.397,74.245,75.551
MountainBike_1920x1080_30fps_8bit__640x360__h264__crf23,MountainBike_1920x1080_30fps_8bit,h264,360p,360,23,ladder,5701.649,8-bit src,30.0,67.326,92.081,63.961,63.78,66.02
MountainBike_1920x1080_30fps_8bit__640x360__h264__crf28,MountainBike_1920x1080_30fps_8bit,h264,360p,360,28,ladder,2935.586,8-bit src,30.0,51.82,86.021,49.147,48.956,52.308
MountainBike_1920x1080_30fps_8bit__640x360__h264__crf33,MountainBike_1920x1080_30fps_8bit,h264,360p,360,33,ladder,1374.426,8-bit src,30.0,39.095,79.789,31.176,30.969,35.378
MountainBike_1920x1080_30fps_8bit__640x360__h264__crf38,MountainBike_1920x1080_30fps_8bit,h264,360p,360,38,ladder,625.678,8-bit src,30.0,30.804,73.614,13.123,12.916,17.889
MountainBike_1920x1080_30fps_8bit__640x360__h264__crf43,MountainBike_1920x1080_30fps_8bit,h264,360p,360,43,ladder,313.067,8-bit src,30.0,24.635,67.169,3.151,3.001,5.166
MountainBike_1920x1080_30fps_8bit__640x360__hevc__crf18,MountainBike_1920x1080_30fps_8bit,hevc,360p,360,18,ladder,10079.449,8-bit src,30.0,76.831,94.763,72.135,72.043,73.493
MountainBike_1920x1080_30fps_8bit__640x360__hevc__crf23,MountainBike_1920x1080_30fps_8bit,hevc,360p,360,23,ladder,5851.053,8-bit src,30.0,64.237,90.501,61.887,61.797,64.112
MountainBike_1920x1080_30fps_8bit__640x360__hevc__crf28,MountainBike_1920x1080_30fps_8bit,hevc,360p,360,28,ladder,3032.121,8-bit src,30.0,49.833,84.51,47.231,47.142,50.516
MountainBike_1920x1080_30fps_8bit__640x360__hevc__crf33,MountainBike_1920x1080_30fps_8bit,hevc,360p,360,33,ladder,1389.088,8-bit src,30.0,37.734,78.207,29.107,29.003,33.409
MountainBike_1920x1080_30fps_8bit__640x360__hevc__crf38,MountainBike_1920x1080_30fps_8bit,hevc,360p,360,38,ladder,562.787,8-bit src,30.0,29.53,72.305,9.936,9.792,14.794
MountainBike_1920x1080_30fps_8bit__640x360__hevc__crf43,MountainBike_1920x1080_30fps_8bit,hevc,360p,360,43,ladder,223.59,8-bit src,30.0,23.006,65.731,0.662,0.555,2.454
MountainBike_1920x1080_30fps_8bit__640x360__vp9__crf20,MountainBike_1920x1080_30fps_8bit,vp9,360p,360,20,ladder,14432.86,8-bit src,30.0,85.858,97.048,79.76,79.659,80.405
MountainBike_1920x1080_30fps_8bit__640x360__vp9__crf30,MountainBike_1920x1080_30fps_8bit,vp9,360p,360,30,ladder,9417.382,8-bit src,30.0,78.518,95.345,73.959,73.845,75.15
MountainBike_1920x1080_30fps_8bit__640x360__vp9__crf40,MountainBike_1920x1080_30fps_8bit,vp9,360p,360,40,ladder,5013.16,8-bit src,30.0,64.64,91.11,61.236,61.079,63.507
MountainBike_1920x1080_30fps_8bit__640x360__vp9__crf50,MountainBike_1920x1080_30fps_8bit,vp9,360p,360,50,ladder,2264.308,8-bit src,30.0,48.524,84.447,40.858,40.637,44.523
MountainBike_1920x1080_30fps_8bit__640x360__vp9__crf60,MountainBike_1920x1080_30fps_8bit,vp9,360p,360,60,ladder,829.867,8-bit src,30.0,35.485,77.141,17.685,17.416,22.365
MountainBike_1920x1080_30fps_8bit__960x540__av1__crf20,MountainBike_1920x1080_30fps_8bit,av1,540p,540,20,ladder,25081.353,8-bit src,30.0,99.142,99.58,93.365,93.274,92.596
MountainBike_1920x1080_30fps_8bit__960x540__av1__crf30,MountainBike_1920x1080_30fps_8bit,av1,540p,540,30,ladder,15604.126,8-bit src,30.0,96.033,99.343,86.647,86.551,86.598
MountainBike_1920x1080_30fps_8bit__960x540__av1__crf40,MountainBike_1920x1080_30fps_8bit,av1,540p,540,40,ladder,8028.403,8-bit src,30.0,82.74,97.25,72.446,72.354,73.773
MountainBike_1920x1080_30fps_8bit__960x540__av1__crf50,MountainBike_1920x1080_30fps_8bit,av1,540p,540,50,ladder,3603.932,8-bit src,30.0,63.894,92.233,52.798,52.702,55.703
MountainBike_1920x1080_30fps_8bit__960x540__av1__crf60,MountainBike_1920x1080_30fps_8bit,av1,540p,540,60,ladder,1080.803,8-bit src,30.0,43.859,83.171,28.742,28.617,33.058
MountainBike_1920x1080_30fps_8bit__960x540__h264__crf18,MountainBike_1920x1080_30fps_8bit,h264,540p,540,18,ladder,19704.696,8-bit src,30.0,97.714,99.486,90.274,90.18,89.843
MountainBike_1920x1080_30fps_8bit__960x540__h264__crf23,MountainBike_1920x1080_30fps_8bit,h264,540p,540,23,ladder,11420.853,8-bit src,30.0,87.981,98.361,81.615,81.516,82.079
MountainBike_1920x1080_30fps_8bit__960x540__h264__crf28,MountainBike_1920x1080_30fps_8bit,h264,540p,540,28,ladder,6047.394,8-bit src,30.0,71.197,94.61,68.37,68.262,70.059
MountainBike_1920x1080_30fps_8bit__960x540__h264__crf33,MountainBike_1920x1080_30fps_8bit,h264,540p,540,33,ladder,2914.837,8-bit src,30.0,53.035,87.73,50.447,50.336,53.517
MountainBike_1920x1080_30fps_8bit__960x540__h264__crf38,MountainBike_1920x1080_30fps_8bit,h264,540p,540,38,ladder,1350.906,8-bit src,30.0,39.124,80.233,29.671,29.535,33.943
MountainBike_1920x1080_30fps_8bit__960x540__h264__crf43,MountainBike_1920x1080_30fps_8bit,h264,540p,540,43,ladder,680.097,8-bit src,30.0,30.445,73.23,9.733,9.581,14.399
MountainBike_1920x1080_30fps_8bit__960x540__hevc__crf18,MountainBike_1920x1080_30fps_8bit,hevc,540p,540,18,ladder,20010.501,8-bit src,30.0,95.706,99.281,88.287,88.232,88.066
MountainBike_1920x1080_30fps_8bit__960x540__hevc__crf23,MountainBike_1920x1080_30fps_8bit,hevc,540p,540,23,ladder,11698.224,8-bit src,30.0,84.957,97.682,79.951,79.899,80.575
MountainBike_1920x1080_30fps_8bit__960x540__hevc__crf28,MountainBike_1920x1080_30fps_8bit,hevc,540p,540,28,ladder,6179.207,8-bit src,30.0,69.128,93.75,67.175,67.125,68.96
MountainBike_1920x1080_30fps_8bit__960x540__hevc__crf33,MountainBike_1920x1080_30fps_8bit,hevc,540p,540,33,ladder,2907.186,8-bit src,30.0,52.649,87.173,49.965,49.901,53.06
MountainBike_1920x1080_30fps_8bit__960x540__hevc__crf38,MountainBike_1920x1080_30fps_8bit,hevc,540p,540,38,ladder,1191.466,8-bit src,30.0,40.028,80.566,28.414,28.326,32.741
MountainBike_1920x1080_30fps_8bit__960x540__hevc__crf43,MountainBike_1920x1080_30fps_8bit,hevc,540p,540,43,ladder,462.742,8-bit src,30.0,31.2,73.91,9.473,9.326,14.232
MountainBike_1920x1080_30fps_8bit__960x540__vp9__crf20,MountainBike_1920x1080_30fps_8bit,vp9,540p,540,20,ladder,28511.357,8-bit src,30.0,99.16,99.592,94.653,94.576,93.749
MountainBike_1920x1080_30fps_8bit__960x540__vp9__crf30,MountainBike_1920x1080_30fps_8bit,vp9,540p,540,30,ladder,18483.031,8-bit src,30.0,96.29,99.386,90.082,89.998,89.668
MountainBike_1920x1080_30fps_8bit__960x540__vp9__crf40,MountainBike_1920x1080_30fps_8bit,vp9,540p,540,40,ladder,9914.005,8-bit src,30.0,84.755,97.638,79.752,79.664,80.391
MountainBike_1920x1080_30fps_8bit__960x540__vp9__crf50,MountainBike_1920x1080_30fps_8bit,vp9,540p,540,50,ladder,4551.392,8-bit src,30.0,66.096,92.879,61.125,61.011,63.392
MountainBike_1920x1080_30fps_8bit__960x540__vp9__crf60,MountainBike_1920x1080_30fps_8bit,vp9,540p,540,60,ladder,1657.669,8-bit src,30.0,46.673,84.511,34.062,33.899,38.099
OldTownCross_1920x1080p50__1280x720__av1__crf20,OldTownCross_1920x1080p50,av1,720p,720,20,ladder,5554.79,8-bit src,50.0,89.007,92.788,90.373,90.341,89.935
OldTownCross_1920x1080p50__1280x720__av1__crf30,OldTownCross_1920x1080p50,av1,720p,720,30,ladder,1970.107,8-bit src,50.0,87.111,91.521,88.336,88.312,88.116
OldTownCross_1920x1080p50__1280x720__av1__crf40,OldTownCross_1920x1080p50,av1,720p,720,40,ladder,1153.947,8-bit src,50.0,85.374,90.414,86.196,86.188,86.2
OldTownCross_1920x1080p50__1280x720__av1__crf50,OldTownCross_1920x1080p50,av1,720p,720,50,ladder,760.003,8-bit src,50.0,83.135,88.975,84.308,84.292,84.506
OldTownCross_1920x1080p50__1280x720__av1__crf60,OldTownCross_1920x1080p50,av1,720p,720,60,ladder,386.578,8-bit src,50.0,74.653,83.352,75.988,75.979,77.0
OldTownCross_1920x1080p50__1280x720__h264__crf18,OldTownCross_1920x1080p50,h264,720p,720,18,ladder,7733.63,8-bit src,50.0,87.977,92.062,89.194,89.175,88.882
OldTownCross_1920x1080p50__1280x720__h264__crf23,OldTownCross_1920x1080p50,h264,720p,720,23,ladder,2236.396,8-bit src,50.0,83.531,89.127,85.178,85.168,85.287
OldTownCross_1920x1080p50__1280x720__h264__crf28,OldTownCross_1920x1080p50,h264,720p,720,28,ladder,1016.049,8-bit src,50.0,73.914,82.752,77.127,77.128,78.031
OldTownCross_1920x1080p50__1280x720__h264__crf33,OldTownCross_1920x1080p50,h264,720p,720,33,ladder,567.52,8-bit src,50.0,56.657,71.265,62.655,62.626,64.831
OldTownCross_1920x1080p50__1280x720__h264__crf38,OldTownCross_1920x1080p50,h264,720p,720,38,ladder,346.489,8-bit src,50.0,34.036,55.557,41.993,41.981,45.626
OldTownCross_1920x1080p50__1280x720__h264__crf43,OldTownCross_1920x1080p50,h264,720p,720,43,ladder,198.569,8-bit src,50.0,10.926,37.227,12.433,12.379,17.422
OldTownCross_1920x1080p50__1280x720__hevc__crf18,OldTownCross_1920x1080p50,hevc,720p,720,18,ladder,6065.926,8-bit src,50.0,88.236,92.211,89.879,89.856,89.494
OldTownCross_1920x1080p50__1280x720__hevc__crf23,OldTownCross_1920x1080p50,hevc,720p,720,23,ladder,2105.953,8-bit src,50.0,84.628,89.782,86.166,86.15,86.173
OldTownCross_1920x1080p50__1280x720__hevc__crf28,OldTownCross_1920x1080p50,hevc,720p,720,28,ladder,901.532,8-bit src,50.0,77.017,84.761,79.12,79.111,79.834
OldTownCross_1920x1080p50__1280x720__hevc__crf33,OldTownCross_1920x1080p50,hevc,720p,720,33,ladder,442.009,8-bit src,50.0,62.368,75.068,66.216,66.206,68.098
OldTownCross_1920x1080p50__1280x720__hevc__crf38,OldTownCross_1920x1080p50,hevc,720p,720,38,ladder,227.409,8-bit src,50.0,40.826,60.359,46.859,46.843,50.186
OldTownCross_1920x1080p50__1280x720__hevc__crf43,OldTownCross_1920x1080p50,hevc,720p,720,43,ladder,115.689,8-bit src,50.0,16.112,41.589,16.157,16.132,21.021
OldTownCross_1920x1080p50__1280x720__vp9__crf20,OldTownCross_1920x1080p50,vp9,720p,720,20,ladder,16984.753,8-bit src,50.0,90.102,93.568,91.155,91.128,90.631
OldTownCross_1920x1080p50__1280x720__vp9__crf30,OldTownCross_1920x1080p50,vp9,720p,720,30,ladder,4700.19,8-bit src,50.0,87.226,91.68,88.31,88.278,88.092
OldTownCross_1920x1080p50__1280x720__vp9__crf40,OldTownCross_1920x1080p50,vp9,720p,720,40,ladder,1484.393,8-bit src,50.0,80.061,86.944,81.61,81.588,82.078
OldTownCross_1920x1080p50__1280x720__vp9__crf50,OldTownCross_1920x1080p50,vp9,720p,720,50,ladder,635.846,8-bit src,50.0,65.869,77.482,67.723,67.72,69.467
OldTownCross_1920x1080p50__1280x720__vp9__crf60,OldTownCross_1920x1080p50,vp9,720p,720,60,ladder,295.227,8-bit src,50.0,45.457,63.679,45.588,45.578,48.98
OldTownCross_1920x1080p50__1920x1080__av1__crf20,OldTownCross_1920x1080p50,av1,1080p,1080,20,ladder,53336.375,8-bit src,50.0,96.491,98.241,96.876,96.877,95.716
OldTownCross_1920x1080p50__1920x1080__av1__crf30,OldTownCross_1920x1080p50,av1,1080p,1080,30,ladder,4805.193,8-bit src,50.0,93.625,96.378,94.477,94.482,93.588
OldTownCross_1920x1080p50__1920x1080__av1__crf40,OldTownCross_1920x1080p50,av1,1080p,1080,40,ladder,1985.944,8-bit src,50.0,92.786,95.88,93.316,93.337,92.556
OldTownCross_1920x1080p50__1920x1080__av1__crf50,OldTownCross_1920x1080p50,av1,1080p,1080,50,ladder,1239.806,8-bit src,50.0,91.0,94.701,91.551,91.589,90.985
OldTownCross_1920x1080p50__1920x1080__av1__crf60,OldTownCross_1920x1080p50,av1,1080p,1080,60,ladder,629.436,8-bit src,50.0,84.614,90.418,85.183,85.24,85.292
OldTownCross_1920x1080p50__1920x1080__h264__crf18,OldTownCross_1920x1080p50,h264,1080p,1080,18,ladder,48973.723,8-bit src,50.0,94.58,96.913,95.09,95.09,94.131
OldTownCross_1920x1080p50__1920x1080__h264__crf23,OldTownCross_1920x1080p50,h264,1080p,1080,23,ladder,6018.624,8-bit src,50.0,91.608,95.046,92.153,92.154,91.521
OldTownCross_1920x1080p50__1920x1080__h264__crf28,OldTownCross_1920x1080p50,h264,1080p,1080,28,ladder,2039.532,8-bit src,50.0,84.432,90.197,86.107,86.124,86.12
OldTownCross_1920x1080p50__1920x1080__h264__crf33,OldTownCross_1920x1080p50,h264,1080p,1080,33,ladder,1129.098,8-bit src,50.0,70.492,80.923,73.931,73.971,75.135
OldTownCross_1920x1080p50__1920x1080__h264__crf38,OldTownCross_1920x1080p50,h264,1080p,1080,38,ladder,719.301,8-bit src,50.0,49.154,66.533,56.54,56.611,59.19
OldTownCross_1920x1080p50__1920x1080__h264__crf43,OldTownCross_1920x1080p50,h264,1080p,1080,43,ladder,431.215,8-bit src,50.0,22.999,47.437,30.607,30.761,34.863
OldTownCross_1920x1080p50__1920x1080__hevc__crf18,OldTownCross_1920x1080p50,hevc,1080p,1080,18,ladder,32984.923,8-bit src,50.0,94.39,96.787,95.336,95.336,94.35
OldTownCross_1920x1080p50__1920x1080__hevc__crf23,OldTownCross_1920x1080p50,hevc,1080p,1080,23,ladder,6339.252,8-bit src,50.0,91.8,95.063,92.843,92.845,92.135
OldTownCross_1920x1080p50__1920x1080__hevc__crf28,OldTownCross_1920x1080p50,hevc,1080p,1080,28,ladder,1802.56,8-bit src,50.0,87.118,91.958,87.959,87.971,87.778
OldTownCross_1920x1080p50__1920x1080__hevc__crf33,OldTownCross_1920x1080p50,hevc,1080p,1080,33,ladder,785.732,8-bit src,50.0,76.409,84.859,78.555,78.576,79.324
OldTownCross_1920x1080p50__1920x1080__hevc__crf38,OldTownCross_1920x1080p50,hevc,1080p,1080,38,ladder,410.621,8-bit src,50.0,57.999,72.592,63.105,63.146,65.244
OldTownCross_1920x1080p50__1920x1080__hevc__crf43,OldTownCross_1920x1080p50,hevc,1080p,1080,43,ladder,215.904,8-bit src,50.0,30.97,53.451,37.502,37.585,41.395
OldTownCross_1920x1080p50__1920x1080__vp9__crf20,OldTownCross_1920x1080p50,vp9,1080p,1080,20,ladder,103337.027,8-bit src,50.0,97.269,98.745,97.695,97.695,96.532
OldTownCross_1920x1080p50__1920x1080__vp9__crf30,OldTownCross_1920x1080p50,vp9,1080p,1080,30,ladder,22189.307,8-bit src,50.0,93.672,96.444,94.236,94.241,93.394
OldTownCross_1920x1080p50__1920x1080__vp9__crf40,OldTownCross_1920x1080p50,vp9,1080p,1080,40,ladder,3649.953,8-bit src,50.0,88.867,93.246,89.422,89.44,89.085
OldTownCross_1920x1080p50__1920x1080__vp9__crf50,OldTownCross_1920x1080p50,vp9,1080p,1080,50,ladder,1195.23,8-bit src,50.0,78.95,86.6,79.449,79.487,80.127
OldTownCross_1920x1080p50__1920x1080__vp9__crf60,OldTownCross_1920x1080p50,vp9,1080p,1080,60,ladder,530.72,8-bit src,50.0,62.215,75.434,62.437,62.5,64.62
OldTownCross_1920x1080p50__640x360__av1__crf20,OldTownCross_1920x1080p50,av1,360p,360,20,ladder,1116.796,8-bit src,50.0,63.916,74.373,66.165,66.148,68.051
OldTownCross_1920x1080p50__640x360__av1__crf30,OldTownCross_1920x1080p50,av1,360p,360,30,ladder,617.169,8-bit src,50.0,61.226,72.664,63.12,63.089,65.258
OldTownCross_1920x1080p50__640x360__av1__crf40,OldTownCross_1920x1080p50,av1,360p,360,40,ladder,378.449,8-bit src,50.0,57.714,70.434,59.614,59.584,62.03
OldTownCross_1920x1080p50__640x360__av1__crf50,OldTownCross_1920x1080p50,av1,360p,360,50,ladder,259.63,8-bit src,50.0,53.509,67.696,56.494,56.452,59.148
OldTownCross_1920x1080p50__640x360__av1__crf60,OldTownCross_1920x1080p50,av1,360p,360,60,ladder,132.883,8-bit src,50.0,41.373,59.701,45.165,45.101,48.6
OldTownCross_1920x1080p50__640x360__h264__crf18,OldTownCross_1920x1080p50,h264,360p,360,18,ladder,1820.492,8-bit src,50.0,60.974,72.375,63.243,63.229,65.37
OldTownCross_1920x1080p50__640x360__h264__crf23,OldTownCross_1920x1080p50,h264,360p,360,23,ladder,768.963,8-bit src,50.0,53.437,67.587,54.994,54.95,57.757
OldTownCross_1920x1080p50__640x360__h264__crf28,OldTownCross_1920x1080p50,h264,360p,360,28,ladder,354.286,8-bit src,50.0,40.342,59.002,41.874,41.804,45.514
OldTownCross_1920x1080p50__640x360__h264__crf33,OldTownCross_1920x1080p50,h264,360p,360,33,ladder,179.396,8-bit src,50.0,22.451,46.285,22.526,22.42,27.148
OldTownCross_1920x1080p50__640x360__h264__crf38,OldTownCross_1920x1080p50,h264,360p,360,38,ladder,102.329,8-bit src,50.0,5.968,32.65,0.353,0.306,4.89
OldTownCross_1920x1080p50__640x360__h264__crf43,OldTownCross_1920x1080p50,h264,360p,360,43,ladder,55.353,8-bit src,50.0,0.0,20.847,0.0,0.0,0.0
OldTownCross_1920x1080p50__640x360__hevc__crf18,OldTownCross_1920x1080p50,hevc,360p,360,18,ladder,1463.021,8-bit src,50.0,62.12,73.063,65.318,65.314,67.275
OldTownCross_1920x1080p50__640x360__hevc__crf23,OldTownCross_1920x1080p50,hevc,360p,360,23,ladder,680.698,8-bit src,50.0,55.401,68.68,59.015,58.995,61.478
OldTownCross_1920x1080p50__640x360__hevc__crf28,OldTownCross_1920x1080p50,hevc,360p,360,28,ladder,320.606,8-bit src,50.0,43.744,61.073,47.075,47.031,50.388
OldTownCross_1920x1080p50__640x360__hevc__crf33,OldTownCross_1920x1080p50,hevc,360p,360,33,ladder,159.2,8-bit src,50.0,26.385,49.043,28.059,28.023,32.439
OldTownCross_1920x1080p50__640x360__hevc__crf38,OldTownCross_1920x1080p50,hevc,360p,360,38,ladder,84.443,8-bit src,50.0,9.296,35.578,4.728,4.676,9.885
OldTownCross_1920x1080p50__640x360__hevc__crf43,OldTownCross_1920x1080p50,hevc,360p,360,43,ladder,50.676,8-bit src,50.0,0.005,23.134,0.0,0.0,0.0
OldTownCross_1920x1080p50__640x360__vp9__crf20,OldTownCross_1920x1080p50,vp9,360p,360,20,ladder,2978.135,8-bit src,50.0,64.739,74.944,67.683,67.682,69.44
OldTownCross_1920x1080p50__640x360__vp9__crf30,OldTownCross_1920x1080p50,vp9,360p,360,30,ladder,1280.36,8-bit src,50.0,59.929,71.857,63.483,63.465,65.59
OldTownCross_1920x1080p50__640x360__vp9__crf40,OldTownCross_1920x1080p50,vp9,360p,360,40,ladder,497.741,8-bit src,50.0,48.444,64.345,52.292,52.263,55.247
OldTownCross_1920x1080p50__640x360__vp9__crf50,OldTownCross_1920x1080p50,vp9,360p,360,50,ladder,221.787,8-bit src,50.0,31.971,53.067,32.008,31.958,36.18
OldTownCross_1920x1080p50__640x360__vp9__crf60,OldTownCross_1920x1080p50,vp9,360p,360,60,ladder,102.252,8-bit src,50.0,14.198,39.723,5.935,5.879,10.764
OldTownCross_1920x1080p50__960x540__av1__crf20,OldTownCross_1920x1080p50,av1,540p,540,20,ladder,2363.412,8-bit src,50.0,82.161,87.657,82.967,82.947,83.301
OldTownCross_1920x1080p50__960x540__av1__crf30,OldTownCross_1920x1080p50,av1,540p,540,30,ladder,1199.116,8-bit src,50.0,80.326,86.482,80.554,80.536,81.128
OldTownCross_1920x1080p50__960x540__av1__crf40,OldTownCross_1920x1080p50,av1,540p,540,40,ladder,723.461,8-bit src,50.0,77.417,84.565,78.301,78.28,79.093
OldTownCross_1920x1080p50__960x540__av1__crf50,OldTownCross_1920x1080p50,av1,540p,540,50,ladder,489.643,8-bit src,50.0,74.131,82.439,75.224,75.21,76.307
OldTownCross_1920x1080p50__960x540__av1__crf60,OldTownCross_1920x1080p50,av1,540p,540,60,ladder,254.775,8-bit src,50.0,63.582,75.538,65.688,65.674,67.613
OldTownCross_1920x1080p50__960x540__h264__crf18,OldTownCross_1920x1080p50,h264,540p,540,18,ladder,3728.049,8-bit src,50.0,79.262,85.554,81.087,81.082,81.608
OldTownCross_1920x1080p50__960x540__h264__crf23,OldTownCross_1920x1080p50,h264,540p,540,23,ladder,1445.209,8-bit src,50.0,73.537,81.857,75.158,75.162,76.247
OldTownCross_1920x1080p50__960x540__h264__crf28,OldTownCross_1920x1080p50,h264,540p,540,28,ladder,664.855,8-bit src,50.0,61.891,74.245,64.53,64.517,66.552
OldTownCross_1920x1080p50__960x540__h264__crf33,OldTownCross_1920x1080p50,h264,540p,540,33,ladder,351.63,8-bit src,50.0,43.195,61.717,47.44,47.425,50.729
OldTownCross_1920x1080p50__960x540__h264__crf38,OldTownCross_1920x1080p50,h264,540p,540,38,ladder,204.052,8-bit src,50.0,21.052,45.564,24.587,24.545,29.122
OldTownCross_1920x1080p50__960x540__h264__crf43,OldTownCross_1920x1080p50,h264,540p,540,43,ladder,115.713,8-bit src,50.0,3.193,29.843,0.04,0.036,2.717
OldTownCross_1920x1080p50__960x540__hevc__crf18,OldTownCross_1920x1080p50,hevc,540p,540,18,ladder,3119.449,8-bit src,50.0,79.943,85.981,82.026,82.021,82.454
OldTownCross_1920x1080p50__960x540__hevc__crf23,OldTownCross_1920x1080p50,hevc,540p,540,23,ladder,1334.187,8-bit src,50.0,75.028,82.741,77.401,77.403,78.28
OldTownCross_1920x1080p50__960x540__hevc__crf28,OldTownCross_1920x1080p50,hevc,540p,540,28,ladder,615.064,8-bit src,50.0,65.245,76.373,68.624,68.625,70.3
OldTownCross_1920x1080p50__960x540__hevc__crf33,OldTownCross_1920x1080p50,hevc,540p,540,33,ladder,297.16,8-bit src,50.0,48.684,65.404,54.11,54.103,56.939
OldTownCross_1920x1080p50__960x540__hevc__crf38,OldTownCross_1920x1080p50,hevc,540p,540,38,ladder,149.569,8-bit src,50.0,26.947,50.028,30.019,30.013,34.305
OldTownCross_1920x1080p50__960x540__hevc__crf43,OldTownCross_1920x1080p50,hevc,540p,540,43,ladder,76.043,8-bit src,50.0,5.995,32.588,0.506,0.489,3.806
OldTownCross_1920x1080p50__960x540__vp9__crf20,OldTownCross_1920x1080p50,vp9,540p,540,20,ladder,7034.393,8-bit src,50.0,81.834,87.353,83.244,83.232,83.55
OldTownCross_1920x1080p50__960x540__vp9__crf30,OldTownCross_1920x1080p50,vp9,540p,540,30,ladder,2652.861,8-bit src,50.0,78.52,85.241,80.184,80.158,80.794
OldTownCross_1920x1080p50__960x540__vp9__crf40,OldTownCross_1920x1080p50,vp9,540p,540,40,ladder,969.307,8-bit src,50.0,69.667,79.463,72.285,72.261,73.635
OldTownCross_1920x1080p50__960x540__vp9__crf50,OldTownCross_1920x1080p50,vp9,540p,540,50,ladder,424.996,8-bit src,50.0,53.74,68.877,55.372,55.348,58.098
OldTownCross_1920x1080p50__960x540__vp9__crf60,OldTownCross_1920x1080p50,vp9,540p,540,60,ladder,187.603,8-bit src,50.0,33.052,54.621,29.31,29.281,33.611
PedestrianArea_1920x1080p25__1280x720__av1__crf20,PedestrianArea_1920x1080p25,av1,720p,720,20,ladder,3690.244,8-bit src,25.0,96.646,97.384,95.09,94.995,94.131
PedestrianArea_1920x1080p25__1280x720__av1__crf30,PedestrianArea_1920x1080p25,av1,720p,720,30,ladder,2097.006,8-bit src,25.0,93.129,95.024,90.622,90.528,90.156
